CSID,CaseMasterID,csdate,cstype,PolicePersonID
579,1062,2025-02-26T14:40:24.304347,A,742
580,1064,2025-08-18T14:40:24.304645,A,508
581,1065,2026-08-28T14:40:24.304801,B,119
582,1066,2026-08-27T14:40:24.304887,A,348
583,1067,2026-01-21T14:40:24.304987,A,374
584,1068,2026-10-12T14:40:24.305145,A,96
585,1070,2025-02-03T14:40:24.305517,A,121
586,1071,2026-08-04T14:40:24.305636,A,828
587,1072,2026-03-25T14:40:24.305742,A,88
588,1073,2026-07-14T14:40:24.305867,A,1053
589,1074,2026-06-17T14:40:24.305948,A,114
590,1076,2025-04-29T14:40:24.306264,A,89
591,1078,2026-06-30T14:40:24.306480,A,118
592,1079,2026-03-30T14:40:24.306574,C,1060
593,1080,2026-06-15T14:40:24.306725,A,107
594,1083,2025-08-16T14:40:24.307002,B,677
595,1087,2026-06-20T14:40:24.307679,B,303
596,1089,2025-08-14T14:40:24.307887,B,727
597,1091,2025-03-08T14:40:24.308128,A,118
598,1093,2025-05-27T14:40:24.308306,A,113
599,1094,2025-11-07T14:40:24.308448,A,400
600,1095,2025-02-19T14:40:24.308585,A,116
601,1098,2026-07-13T14:40:24.309006,A,118
602,1099,2025-03-08T14:40:24.309165,C,116
603,1100,2026-03-11T14:40:24.309305,A,566
604,1102,2025-04-17T14:40:24.309537,A,369
605,1104,2026-04-26T14:40:24.309797,B,109
606,1105,2026-03-01T14:40:24.309878,C,481
607,1109,2025-03-11T14:40:24.310392,A,308
608,1110,2025-09-14T14:40:24.310576,B,784
609,1112,2025-05-04T14:40:24.310903,A,578
610,1114,2026-09-06T14:40:24.311149,A,61
611,1116,2025-12-05T14:40:24.311610,A,10
612,1117,2026-04-25T14:40:24.311719,B,86
613,1119,2026-04-12T14:40:24.312095,A,651
614,1123,2026-02-06T14:40:24.312501,B,80
615,1126,2026-01-15T14:40:24.312906,C,116
616,1127,2026-02-02T14:40:24.312998,B,295
617,1128,2026-06-25T14:40:24.313100,B,58
618,1129,2025-08-29T14:40:24.313223,A,984
619,1133,2025-04-28T14:40:24.313794,B,1025
620,1135,2025-04-08T14:40:24.314044,C,854
621,1136,2026-05-09T14:40:24.314168,C,722
622,1137,2026-07-03T14:40:24.314330,B,847
623,1138,2025-09-04T14:40:24.314470,A,103
624,1140,2026-03-17T14:40:24.314824,C,257
625,1142,2025-11-01T14:40:24.315036,C,104
626,1143,2025-02-13T14:40:24.315120,A,83
627,1144,2026-11-18T14:40:24.315296,C,104
628,1146,2025-12-01T14:40:24.315504,A,115
629,1148,2025-12-07T14:40:24.315791,A,228
630,1149,2024-11-24T14:40:24.315950,B,297
631,1153,2025-08-14T14:40:24.316356,A,48
632,1154,2025-05-21T14:40:24.316541,C,379
633,1155,2026-03-19T14:40:24.316683,A,1010
634,1156,2024-11-26T14:40:24.316768,A,22
635,1157,2026-07-23T14:40:24.316869,A,212
636,1162,2026-05-16T14:40:24.317472,A,93
637,1163,2026-08-08T14:40:24.317728,A,114
638,1164,2025-10-23T14:40:24.317868,C,28
639,1166,2026-10-24T14:40:24.318107,B,116
640,1167,2026-06-10T14:40:24.318196,A,954
641,1168,2024-12-06T14:40:24.318332,B,104
642,1170,2026-09-03T14:40:24.318514,A,110
643,1172,2026-02-10T14:40:24.318716,B,106
644,1174,2026-10-21T14:40:24.318964,C,704
645,1175,2024-10-12T14:40:24.319103,A,106
646,1176,2025-05-29T14:40:24.319224,A,337
647,1178,2026-07-28T14:40:24.319464,A,326
648,1179,2024-12-18T14:40:24.319662,A,98
649,1180,2025-04-04T14:40:24.319777,B,103
650,1185,2026-02-25T14:40:24.320391,C,383
651,1187,2026-03-17T14:40:24.320708,A,719
652,1192,2026-06-12T14:40:24.321367,C,978
653,1193,2026-03-05T14:40:24.321472,A,322
654,1194,2025-01-30T14:40:24.321679,A,648
655,1195,2025-11-07T14:40:24.321811,A,13
656,1196,2025-04-19T14:40:24.321904,A,964
657,1198,2024-10-07T14:40:24.322149,A,28
658,1199,2025-12-28T14:40:24.322255,A,118
659,1200,2026-03-30T14:40:24.322344,A,1006
660,1201,2026-07-17T14:40:24.322516,A,590
661,1202,2025-03-05T14:40:24.322646,C,29
662,1204,2024-11-25T14:40:24.322852,A,116
663,1206,2026-02-15T14:40:24.323054,A,63
664,1208,2025-12-24T14:40:24.323218,C,107
665,1209,2025-05-13T14:40:24.323324,A,838
666,1213,2026-08-21T14:40:24.324003,A,96
667,1217,2026-03-22T14:40:24.324510,C,443
668,1218,2025-11-27T14:40:24.324655,B,81
669,1221,2025-07-21T14:40:24.325024,A,118
670,1224,2025-06-10T14:40:24.325375,A,710
671,1225,2026-07-18T14:40:24.325466,A,49
672,1226,2026-07-26T14:40:24.325632,C,169
673,1227,2026-08-28T14:40:24.325793,A,681
674,1228,2026-03-30T14:40:24.325945,A,215
675,1230,2026-09-13T14:40:24.326214,A,108
676,1231,2025-04-07T14:40:24.326296,C,29
677,1233,2025-06-30T14:40:24.326529,A,1041
678,1235,2025-06-17T14:40:24.326873,A,102
679,1239,2025-10-12T14:40:24.327403,A,307
680,1240,2026-02-14T14:40:24.327493,B,101
681,1241,2025-06-16T14:40:24.327675,A,1003
682,1243,2026-03-09T14:40:24.327968,B,1021
683,1244,2025-10-19T14:40:24.328114,A,123
684,1245,2026-01-11T14:40:24.328229,B,924
685,1248,2025-08-31T14:40:24.328736,A,972
686,1253,2025-05-16T14:40:24.329305,C,339
687,1254,2025-09-12T14:40:24.329438,A,105
688,1255,2025-08-15T14:40:24.329535,A,120
689,1257,2025-04-16T14:40:24.329977,C,161
690,1258,2025-09-28T14:40:24.330095,A,499
691,1263,2026-01-25T14:40:24.330766,B,706
692,1265,2024-11-24T14:40:24.331007,B,592
693,1267,2025-01-29T14:40:24.331205,A,904
694,1269,2025-03-17T14:40:24.331423,B,368
695,1270,2025-03-11T14:40:24.331571,B,90
696,1273,2025-03-05T14:40:24.332066,B,69
697,1274,2026-08-04T14:40:24.332236,B,95
698,1276,2026-11-28T14:40:24.332369,B,69
699,1278,2026-09-21T14:40:24.332646,A,58
700,1279,2026-05-04T14:40:24.332818,A,656
701,1282,2025-09-06T14:40:24.333138,A,114
702,1283,2026-02-19T14:40:24.333287,C,951
703,1284,2026-10-03T14:40:24.333434,C,1071
704,1285,2026-09-24T14:40:24.333643,A,103
705,1286,2025-06-10T14:40:24.333809,A,11
706,1287,2026-03-01T14:40:24.333980,C,120
707,1290,2026-07-14T14:40:24.334358,A,1012
708,1292,2025-04-28T14:40:24.334756,B,718
709,1293,2026-04-26T14:40:24.334953,A,186
710,1295,2025-01-15T14:40:24.335230,C,991
711,1297,2025-07-13T14:40:24.335507,B,191
712,1301,2026-04-13T14:40:24.336222,C,1033
713,1308,2025-07-17T14:40:24.337258,A,308
714,1310,2026-06-10T14:40:24.337446,A,534
715,1311,2026-01-10T14:40:24.337570,B,27
716,1314,2025-07-14T14:40:24.337921,A,139
717,1315,2026-04-16T14:40:24.338061,A,328
718,1316,2024-12-01T14:40:24.338151,B,94
719,1317,2026-09-30T14:40:24.338272,C,94
720,1318,2024-10-17T14:40:24.338396,A,97
721,1320,2026-04-30T14:40:24.338754,B,119
722,1321,2025-09-25T14:40:24.338832,B,217
723,1322,2025-07-15T14:40:24.338925,B,13
724,1324,2025-03-15T14:40:24.339092,A,479
725,1325,2025-08-27T14:40:24.339239,A,594
726,1327,2025-10-21T14:40:24.339536,A,4
727,1329,2025-03-29T14:40:24.339902,A,102
728,1330,2026-05-14T14:40:24.339989,A,11
729,1332,2026-07-08T14:40:24.340310,A,119
730,1336,2025-01-17T14:40:24.340910,B,1045
731,1337,2026-04-01T14:40:24.341017,A,8
732,1338,2026-06-02T14:40:24.341177,A,104
733,1340,2026-05-19T14:40:24.341419,A,129
734,1342,2026-06-11T14:40:24.341769,A,110
735,1343,2026-04-28T14:40:24.341858,C,365
736,1344,2025-04-02T14:40:24.341951,A,502
737,1346,2025-05-02T14:40:24.342301,B,99
738,1347,2025-10-18T14:40:24.342444,A,66
739,1348,2025-04-23T14:40:24.342529,A,115
740,1349,2026-09-14T14:40:24.342661,C,104
741,1353,2026-07-04T14:40:24.343157,A,87
742,1355,2025-02-17T14:40:24.343424,A,364
743,1357,2026-08-12T14:40:24.343750,A,322
744,1360,2025-07-28T14:40:24.344208,C,845
745,1361,2026-10-31T14:40:24.344311,C,99
746,1362,2025-10-12T14:40:24.344433,C,880
747,1363,2026-08-29T14:40:24.344582,A,438
748,1368,2025-03-28T14:40:24.345166,C,1040
749,1369,2025-05-29T14:40:24.345235,B,915
750,1376,2024-12-19T14:40:24.346078,A,105
751,1377,2026-11-06T14:40:24.346250,A,113
752,1378,2025-04-13T14:40:24.346392,C,217
753,1380,2026-03-26T14:40:24.346752,C,1055
754,1382,2025-06-03T14:40:24.347003,B,103
755,1383,2024-11-19T14:40:24.347097,C,888
756,1384,2025-04-22T14:40:24.347245,A,94
757,1385,2025-06-29T14:40:24.347346,C,1003
758,1386,2026-07-10T14:40:24.347435,A,573
759,1387,2026-10-24T14:40:24.347574,A,150
760,1388,2024-12-11T14:40:24.347693,A,118
761,1391,2025-06-19T14:40:24.348363,C,107
762,1393,2026-06-14T14:40:24.348651,A,94
763,1394,2026-03-25T14:40:24.348757,A,144
764,1397,2026-09-01T14:40:24.349222,A,393
765,1398,2025-03-17T14:40:24.349335,C,434
766,1400,2026-01-17T14:40:24.349668,C,3
767,1401,2026-06-10T14:40:24.349792,B,758
768,1402,2026-06-23T14:40:24.349874,A,757
769,1403,2026-04-02T14:40:24.350037,C,119
770,1404,2025-08-13T14:40:24.350117,C,99
771,1409,2025-11-23T14:40:24.350806,A,646
772,1410,2026-10-25T14:40:24.350952,A,491
773,1413,2026-08-21T14:40:24.351337,C,769
774,1414,2025-01-16T14:40:24.351432,C,50
775,1416,2025-03-04T14:40:24.351755,B,623
776,1417,2026-04-12T14:40:24.351883,B,103
777,1419,2026-10-09T14:40:24.352215,A,94
778,1420,2026-07-15T14:40:24.352309,A,106
779,1421,2025-06-12T14:40:24.352430,A,750
780,1422,2026-02-22T14:40:24.352590,A,963
781,1424,2026-01-21T14:40:24.352789,A,95
782,1426,2026-06-29T14:40:24.353041,A,101
783,1427,2026-04-21T14:40:24.353117,C,684
784,1428,2025-04-13T14:40:24.353268,C,1052
785,1430,2025-06-15T14:40:24.353495,A,1043
786,1434,2025-04-07T14:40:24.354145,C,748
787,1438,2026-05-07T14:40:24.354765,A,284
788,1441,2025-03-10T14:40:24.355178,C,476
789,1442,2026-05-06T14:40:24.355298,A,354
790,1446,2025-01-11T14:40:24.355942,A,17
791,1448,2026-07-12T14:40:24.356188,A,55
792,1449,2024-11-23T14:40:24.356351,C,38
793,1452,2025-06-14T14:40:24.356835,A,307
794,1453,2025-03-31T14:40:24.356950,C,114
795,1455,2026-09-08T14:40:24.357156,A,1030
796,1458,2026-08-17T14:40:24.357575,A,116
797,1460,2026-06-17T14:40:24.357910,A,116
798,1461,2025-05-11T14:40:24.358037,A,769
799,1462,2025-03-12T14:40:24.358153,A,18
800,1464,2026-01-29T14:40:24.358414,C,118
801,1469,2025-07-25T14:40:24.359168,B,120
802,1470,2026-01-03T14:40:24.359278,A,362
803,1472,2026-09-25T14:40:24.359597,A,20
804,1475,2025-11-06T14:40:24.360058,B,400
805,1476,2026-11-17T14:40:24.360218,A,443
806,1477,2025-08-11T14:40:24.360715,A,508
807,1478,2026-07-02T14:40:24.360872,A,73
808,1479,2024-12-11T14:40:24.361044,C,120
809,1480,2026-12-10T14:40:24.361162,A,93
810,1481,2025-05-31T14:40:24.361262,A,133
811,1482,2026-02-02T14:40:24.361463,C,202
812,1487,2026-09-07T14:40:24.362307,B,1050
813,1489,2026-05-11T14:40:24.362665,A,94
814,1491,2025-03-15T14:40:24.362961,A,100
815,1494,2026-07-29T14:40:24.363283,A,330
816,1496,2026-07-03T14:40:24.363717,B,228
817,1497,2026-05-05T14:40:24.363957,A,12
818,1499,2025-09-17T14:40:24.364274,A,90
819,1500,2025-09-13T14:40:24.364366,B,104
820,1501,2026-04-30T14:40:24.364489,A,66
821,1507,2025-03-23T14:40:24.365432,B,302
822,1508,2025-11-13T14:40:24.365653,A,98
823,1509,2026-08-16T14:40:24.365835,C,276
824,1510,2025-12-16T14:40:24.366038,C,261
825,1512,2026-03-20T14:40:24.366378,C,96
826,1513,2026-01-21T14:40:24.366486,C,104
827,1516,2026-09-21T14:40:24.367136,A,96
828,1518,2024-12-01T14:40:24.367394,A,58
829,1520,2026-03-22T14:40:24.367663,C,52
830,1524,2025-09-30T14:40:24.368655,C,161
831,1525,2026-03-11T14:40:24.368785,C,18
832,1527,2026-08-09T14:40:24.369040,C,114
833,1529,2025-02-17T14:40:24.369393,B,92
834,1530,2026-06-08T14:40:24.369639,A,999
835,1531,2025-03-29T14:40:24.369809,A,945
836,1533,2025-07-29T14:40:24.370069,A,168
837,1534,2026-02-27T14:40:24.370214,C,107
838,1538,2026-07-17T14:40:24.370757,A,75
839,1539,2026-04-22T14:40:24.370863,A,892
840,1540,2025-10-23T14:40:24.371091,A,1024
841,1541,2026-08-07T14:40:24.371289,A,16
842,1542,2025-12-13T14:40:24.371452,C,223
843,1545,2026-03-22T14:40:24.372189,C,65
844,1547,2026-10-13T14:40:24.372467,B,109
845,1548,2026-06-15T14:40:24.372624,A,110
846,1549,2025-10-18T14:40:24.372737,A,542
847,1550,2026-07-03T14:40:24.373030,A,118
848,1551,2026-11-14T14:40:24.373115,A,867
849,1555,2026-06-20T14:40:24.373839,A,840
850,1556,2026-01-09T14:40:24.373915,C,2
851,1559,2026-05-09T14:40:24.374372,C,359
852,1563,2025-03-05T14:40:24.375006,B,450
853,1566,2025-06-20T14:40:24.375492,C,107
854,1570,2026-10-13T14:40:24.376153,A,673
855,1572,2026-05-13T14:40:24.376431,A,75
856,1573,2025-07-16T14:40:24.376659,A,102
857,1574,2026-03-07T14:40:24.376787,B,76
858,1575,2026-07-30T14:40:24.376885,B,114
859,1577,2024-10-26T14:40:24.377167,B,82
860,1580,2026-09-24T14:40:24.377645,B,618
861,1581,2025-10-21T14:40:24.377835,B,103
862,1582,2025-04-20T14:40:24.378027,A,422
863,1583,2026-11-22T14:40:24.378223,A,477
864,1584,2025-09-19T14:40:24.378434,B,12
865,1586,2024-10-14T14:40:24.378660,B,985
866,1588,2026-05-20T14:40:24.379045,C,1006
867,1591,2025-03-25T14:40:24.379426,A,4
868,1594,2026-03-17T14:40:24.380016,C,536
869,1595,2025-11-13T14:40:24.380162,A,119
870,1596,2025-09-23T14:40:24.380325,C,1038
871,1599,2025-09-13T14:40:24.380753,C,444
872,1600,2026-03-20T14:40:24.380919,B,98
873,1601,2025-03-11T14:40:24.381073,B,99
874,1604,2025-01-07T14:40:24.381528,A,9
875,1607,2025-08-28T14:40:24.381983,A,117
876,1608,2025-12-30T14:40:24.382077,C,1028
877,1609,2025-01-27T14:40:24.382278,B,956
878,1611,2026-03-27T14:40:24.382670,C,113
879,1614,2026-07-10T14:40:24.383013,A,298
880,1615,2026-03-20T14:40:24.383110,A,377
881,1618,2024-12-02T14:40:24.383586,B,38
882,1619,2025-04-04T14:40:24.383683,C,98
883,1621,2026-11-08T14:40:24.384048,C,56
884,1623,2025-05-14T14:40:24.384410,A,240
885,1626,2025-09-24T14:40:24.384853,B,95
886,1627,2026-11-29T14:40:24.385150,A,110
887,1629,2025-07-19T14:40:24.385413,A,455
888,1632,2026-04-29T14:40:24.385988,A,100
889,1637,2025-01-22T14:40:24.386745,A,342
890,1640,2025-05-27T14:40:24.387119,A,98
891,1641,2026-01-14T14:40:24.387281,A,993
892,1642,2026-07-03T14:40:24.387447,C,519
893,1644,2026-01-19T14:40:24.387801,C,698
894,1645,2024-11-16T14:40:24.387926,A,28
895,1647,2026-11-26T14:40:24.388255,C,452
896,1648,2025-09-24T14:40:24.388385,A,853
897,1649,2026-08-04T14:40:24.388602,C,228
898,1652,2026-11-01T14:40:24.389086,A,528
899,1655,2026-08-12T14:40:24.389395,A,120
900,1659,2026-08-23T14:40:24.390033,A,968
901,1660,2025-05-23T14:40:24.390119,A,771
902,1663,2026-07-14T14:40:24.390446,C,113
903,1664,2025-09-16T14:40:24.390642,C,100
904,1665,2026-09-01T14:40:24.390775,A,208
905,1666,2025-07-20T14:40:24.390966,A,254
906,1668,2026-09-26T14:40:24.391478,A,42
907,1669,2025-07-29T14:40:24.391674,A,75
908,1670,2026-03-03T14:40:24.391819,A,513
909,1671,2025-05-01T14:40:24.391982,B,453
910,1672,2026-10-18T14:40:24.392168,A,104
911,1674,2024-11-25T14:40:24.392630,C,357
912,1675,2025-05-21T14:40:24.392884,A,878
913,1678,2025-07-09T14:40:24.393389,B,448
914,1682,2025-03-03T14:40:24.393960,C,66
915,1684,2026-07-11T14:40:24.394298,A,117
916,1686,2026-07-21T14:40:24.394603,A,107
917,1687,2026-02-04T14:40:24.394768,A,900
918,1688,2025-07-14T14:40:24.394956,A,978
919,1689,2026-01-26T14:40:24.395089,C,1049
920,1690,2025-06-19T14:40:24.395310,A,764
921,1691,2026-06-20T14:40:24.395470,C,101
922,1692,2024-12-20T14:40:24.395654,A,94
923,1693,2024-10-03T14:40:24.395881,C,976
924,1695,2026-07-16T14:40:24.396153,C,530
925,1696,2026-12-01T14:40:24.396271,C,699
926,1697,2026-02-14T14:40:24.396358,A,28
927,1698,2025-01-05T14:40:24.396503,A,763
928,1699,2025-04-30T14:40:24.396647,A,911
929,1700,2025-08-26T14:40:24.396774,C,363
930,1701,2025-03-09T14:40:24.396999,A,790
931,1707,2025-08-07T14:40:24.397931,A,2
932,1708,2025-02-26T14:40:24.398063,A,77
933,1710,2024-11-18T14:40:24.398340,B,736
934,1711,2025-03-26T14:40:24.398489,B,115
935,1713,2025-07-17T14:40:24.398760,A,1059
936,1715,2024-10-14T14:40:24.399106,A,955
937,1718,2026-07-13T14:40:24.399630,A,719
938,1719,2026-08-02T14:40:24.399726,C,98
939,1720,2025-03-27T14:40:24.399889,C,26
940,1721,2025-02-22T14:40:24.400061,A,974
941,1722,2026-03-15T14:40:24.400192,A,99
942,1723,2026-12-18T14:40:24.400332,B,843
943,1724,2025-06-29T14:40:24.400451,B,197
944,1726,2026-01-24T14:40:24.400844,A,392
945,1728,2026-07-10T14:40:24.401078,A,114
946,1729,2026-02-27T14:40:24.401275,A,118
947,1731,2026-04-14T14:40:24.401572,B,533
948,1733,2026-04-04T14:40:24.401943,A,98
949,1734,2025-07-23T14:40:24.402179,A,836
950,1736,2026-06-03T14:40:24.402495,C,250
951,1737,2026-08-14T14:40:24.402704,C,106
952,1738,2026-04-15T14:40:24.402834,B,545
953,1739,2026-08-16T14:40:24.403025,A,103
954,1743,2026-06-18T14:40:24.403690,B,313
955,1744,2024-11-02T14:40:24.403966,C,72
956,1748,2025-12-09T14:40:24.404756,A,61
957,1749,2026-05-30T14:40:24.404905,B,457
958,1752,2026-07-10T14:40:24.405335,B,242
959,1755,2025-08-25T14:40:24.405882,A,64
960,1756,2026-09-19T14:40:24.406072,C,472
961,1759,2026-06-27T14:40:24.406597,A,120
962,1761,2025-04-18T14:40:24.406830,A,120
963,1764,2025-07-18T14:40:24.407332,C,104
964,1766,2026-02-13T14:40:24.407709,A,119
965,1768,2025-07-26T14:40:24.408154,A,28
966,1769,2026-05-12T14:40:24.408392,A,109
967,1770,2025-05-16T14:40:24.408510,A,482
968,1772,2026-03-29T14:40:24.408857,C,932
969,1773,2025-02-22T14:40:24.409009,B,62
970,1775,2025-09-07T14:40:24.409251,C,1034
971,1784,2026-08-16T14:40:24.410637,A,479
972,1785,2025-07-27T14:40:24.410806,A,202
973,1789,2025-04-06T14:40:24.411464,B,721
974,1790,2026-05-31T14:40:24.411723,A,466
975,1791,2025-12-14T14:40:24.411931,A,319
976,1792,2026-06-28T14:40:24.412046,C,103
977,1793,2026-02-06T14:40:24.412132,A,956
978,1796,2026-01-12T14:40:24.412568,A,300
979,1797,2025-05-16T14:40:24.412784,A,305
980,1798,2026-02-05T14:40:24.412987,C,1048
981,1799,2026-05-02T14:40:24.413135,B,517
982,1800,2025-12-21T14:40:24.413327,A,332
983,1802,2026-09-03T14:40:24.413702,A,63
984,1803,2024-12-28T14:40:24.413849,C,980
985,1805,2025-10-12T14:40:24.414129,C,183
986,1806,2026-08-04T14:40:24.414291,A,479
987,1808,2026-01-02T14:40:24.414623,C,116
988,1810,2025-07-07T14:40:24.414924,C,97
989,1811,2026-02-13T14:40:24.415036,A,112
990,1813,2025-06-25T14:40:24.415345,B,69
991,1814,2025-04-16T14:40:24.415528,A,97
992,1815,2026-01-22T14:40:24.415987,B,1019
993,1816,2025-08-17T14:40:24.416132,A,202
994,1818,2024-12-13T14:40:24.416533,A,380
995,1819,2025-09-02T14:40:24.416756,A,133
996,1821,2025-03-26T14:40:24.417048,C,55
997,1823,2025-05-18T14:40:24.417312,A,226
998,1826,2025-02-16T14:40:24.417815,A,1050
999,1827,2025-07-18T14:40:24.417950,C,77
1000,1828,2026-03-01T14:40:24.418090,B,22
1001,1831,2025-04-20T14:40:24.418607,A,39
1002,1832,2026-04-30T14:40:24.418700,C,81
1003,1833,2024-12-07T14:40:24.418801,A,48
1004,1834,2024-10-27T14:40:24.418990,A,215
1005,1835,2025-10-29T14:40:24.419138,A,1039
1006,1837,2026-04-08T14:40:24.419402,A,116
1007,1838,2025-06-27T14:40:24.419485,A,462
1008,1839,2026-09-13T14:40:24.419790,C,103
1009,1840,2024-08-22T14:40:24.419987,A,26
1010,1842,2026-03-09T14:40:24.420369,A,106
1011,1844,2024-09-24T14:40:24.420628,C,101
1012,1845,2025-11-24T14:40:24.420846,C,363
1013,1847,2026-08-24T14:40:24.421133,A,110
1014,1849,2026-02-01T14:40:24.421375,A,472
1015,1850,2025-08-11T14:40:24.421521,C,57
1016,1854,2026-10-22T14:40:24.422380,B,874
1017,1857,2026-04-01T14:40:24.422889,C,650
1018,1858,2025-12-07T14:40:24.423065,A,214
1019,1859,2025-11-14T14:40:24.423249,C,101
1020,1860,2025-06-17T14:40:24.423454,A,725
1021,1862,2026-05-23T14:40:24.423768,A,97
1022,1863,2025-01-25T14:40:24.423910,A,1025
1023,1865,2026-07-22T14:40:24.424211,A,541
1024,1868,2026-08-10T14:40:24.424822,A,126
1025,1869,2026-05-17T14:40:24.424995,B,110
1026,1870,2026-05-19T14:40:24.425158,A,458
1027,1871,2025-03-26T14:40:24.425264,C,754
1028,1875,2026-07-26T14:40:24.425861,A,120
1029,1876,2026-05-20T14:40:24.426055,A,114
1030,1882,2026-05-17T14:40:24.426916,A,780
1031,1883,2025-02-21T14:40:24.427127,A,366
1032,1884,2024-12-20T14:40:24.427325,B,153
1033,1885,2024-12-28T14:40:24.427531,C,114
1034,1887,2025-01-15T14:40:24.428108,A,1073
1035,1888,2025-07-08T14:40:24.428306,B,990
1036,1889,2026-10-23T14:40:24.428435,B,840
1037,1890,2026-03-08T14:40:24.428684,B,100
1038,1894,2025-03-18T14:40:24.429361,C,120
1039,1896,2024-12-16T14:40:24.429801,A,464
1040,1897,2026-10-29T14:40:24.429958,A,1010
1041,1898,2025-08-19T14:40:24.430183,C,234
1042,1899,2026-02-27T14:40:24.430380,A,170
1043,1900,2025-03-29T14:40:24.430516,A,106
1044,1902,2026-09-17T14:40:24.430993,A,98
1045,1903,2025-02-13T14:40:24.431178,B,239
1046,1904,2026-02-06T14:40:24.431343,C,89
1047,1905,2026-05-14T14:40:24.431484,A,119
1048,1906,2026-02-06T14:40:24.431779,C,118
1049,1908,2026-05-19T14:40:24.432137,A,1043
1050,1910,2026-10-18T14:40:24.432410,B,93
1051,1911,2025-03-18T14:40:24.432580,A,115
1052,1914,2026-07-12T14:40:24.432974,A,377
1053,1916,2025-07-20T14:40:24.433266,B,119
1054,1917,2026-09-30T14:40:24.433417,A,111
1055,1919,2025-02-19T14:40:24.433778,A,44
1056,1920,2026-07-05T14:40:24.433876,C,103
1057,1921,2025-08-21T14:40:24.434090,B,120
1058,1922,2024-11-23T14:40:24.434266,C,918
1059,1923,2026-08-07T14:40:24.434392,A,923
1060,1924,2026-04-05T14:40:24.434616,A,364
1061,1925,2026-06-18T14:40:24.434817,B,87
1062,1929,2025-07-12T14:40:24.435430,C,185
1063,1931,2025-08-29T14:40:24.435620,C,493
1064,1932,2025-03-20T14:40:24.435772,C,814
1065,1933,2025-11-11T14:40:24.435974,A,113
1066,1934,2025-03-14T14:40:24.436132,A,351
1067,1936,2025-12-15T14:40:24.436603,A,118
1068,1939,2025-07-30T14:40:24.437016,A,248
1069,1941,2026-07-21T14:40:24.437349,C,888
1070,1942,2025-08-20T14:40:24.437462,A,2
1071,1943,2026-01-11T14:40:24.437636,A,87
1072,1947,2026-07-22T14:40:24.438333,C,1040
1073,1949,2025-01-09T14:40:24.438709,A,110
1074,1950,2025-01-26T14:40:24.438838,C,85
1075,1952,2025-08-15T14:40:24.439136,A,570
1076,1955,2025-11-16T14:40:24.439810,A,103
1077,1956,2025-04-20T14:40:24.440055,A,804
1078,1957,2026-07-02T14:40:24.440267,B,96
1079,1958,2025-01-02T14:40:24.440366,A,691
1080,1959,2025-05-09T14:40:24.440615,C,54
1081,1961,2026-09-15T14:40:24.440907,A,114
1082,1962,2025-09-25T14:40:24.441099,B,329
1083,1963,2026-10-18T14:40:24.441246,B,357
1084,1966,2025-07-02T14:40:24.441770,C,190
1085,1969,2026-06-19T14:40:24.442249,B,320
1086,1972,2025-12-27T14:40:24.442816,C,710
1087,1973,2026-04-21T14:40:24.443010,A,111
1088,1974,2025-03-01T14:40:24.443235,A,506
1089,1975,2025-02-12T14:40:24.443406,B,193
1090,1976,2025-10-27T14:40:24.443531,B,482
