ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
475,326,2,2026-01-21,1,29,90,1047,58,804,True,False
476,327,1,2024-08-18,1,10,27,299,20,805,True,True
477,328,1,2026-04-03,1,4,9,95,8,807,True,False
478,329,1,2026-03-05,1,1,2,16,2,808,True,False
479,329,2,2026-02-28,1,1,2,16,2,809,True,False
480,330,1,2026-03-17,1,4,11,114,8,810,True,False
481,330,1,2026-04-10,1,4,11,114,8,812,True,False
482,331,1,2026-02-18,1,4,9,95,7,813,True,False
483,332,1,2025-05-19,1,20,59,684,40,814,True,False
484,335,1,2026-02-12,1,4,9,96,8,819,True,False
485,335,1,2026-02-19,1,4,9,96,8,821,True,False
486,336,1,2025-04-10,1,27,82,956,54,823,True,False
487,336,1,2025-03-26,1,27,82,956,54,824,True,False
488,337,2,2026-06-23,1,27,83,963,54,826,True,False
489,339,2,2024-10-05,1,26,80,937,52,829,True,False
490,340,1,2025-03-28,1,10,27,297,20,832,True,False
491,340,1,2025-03-17,1,10,27,297,20,833,True,False
492,342,2,2026-07-10,1,4,10,103,7,836,True,False
493,342,1,2026-06-27,1,4,10,103,7,839,True,False
494,344,1,2024-10-19,1,12,32,364,24,844,True,False
495,345,1,2024-10-31,1,4,10,102,7,847,True,False
496,346,1,2025-12-10,1,4,11,120,8,848,True,False
497,346,1,2025-11-26,1,4,11,120,8,849,True,False
498,347,1,2025-07-14,1,1,1,7,2,852,True,False
499,347,2,2025-07-21,1,1,1,7,2,853,True,False
500,347,1,2025-07-21,1,1,1,7,2,854,True,False
501,348,2,2025-12-03,1,3,7,80,5,855,True,False
502,349,1,2026-07-04,1,4,10,111,7,857,True,False
503,349,1,2026-07-24,1,4,10,111,7,859,True,False
504,350,1,2025-03-19,1,4,9,101,7,861,True,False
505,351,1,2025-04-14,1,6,17,189,11,862,True,False
506,352,1,2026-03-01,1,4,11,117,8,863,True,False
507,352,2,2026-03-05,1,4,11,117,8,866,True,False
508,354,1,2025-05-09,1,13,33,369,26,869,True,False
509,355,1,2026-03-06,1,23,69,799,46,870,True,False
510,356,1,2025-07-06,1,23,69,796,45,873,True,False
511,356,1,2025-07-03,1,23,69,796,45,874,True,False
512,359,2,2025-09-29,1,20,57,661,39,878,True,False
513,360,1,2026-03-20,1,4,9,99,7,879,True,False
514,360,1,2026-03-05,1,4,9,99,7,880,True,False
515,361,1,2026-05-11,1,4,9,98,8,883,True,False
516,361,1,2026-04-26,1,4,9,98,8,884,True,False
517,362,1,2025-12-30,1,29,89,1035,57,886,True,False
518,362,1,2025-12-14,1,29,89,1035,57,887,True,True
519,362,1,2025-12-20,1,29,89,1035,57,888,True,False
520,363,2,2025-10-24,1,3,5,63,6,889,True,False
521,363,2,2025-10-23,1,3,5,63,6,890,True,False
522,364,1,2024-10-29,1,30,92,1070,60,891,True,False
523,366,1,2025-09-03,1,18,49,562,35,894,True,True
524,367,1,2024-12-14,1,10,27,302,19,895,True,False
525,368,1,2026-07-16,1,4,10,103,8,898,True,False
526,368,1,2026-07-12,1,4,10,103,8,899,True,False
527,368,1,2026-07-17,1,4,10,103,8,900,True,False
528,369,1,2026-02-22,1,7,19,206,14,902,True,False
529,370,1,2025-08-19,1,13,35,393,25,903,True,False
530,370,1,2025-08-05,1,13,35,393,25,904,True,False
531,370,1,2025-08-03,1,13,35,393,25,905,True,False
532,370,1,2025-08-01,1,13,35,393,25,906,True,False
533,371,2,2026-06-06,1,4,11,115,8,907,True,False
534,371,2,2026-06-02,1,4,11,115,8,908,True,False
535,371,1,2026-05-12,1,4,11,115,8,909,True,False
536,373,2,2026-02-22,1,9,22,246,18,914,True,False
537,374,1,2026-06-19,1,2,3,32,4,916,True,False
538,375,1,2026-04-02,1,1,2,22,2,917,True,False
539,375,2,2026-03-17,1,1,2,22,2,919,True,False
540,376,1,2026-03-05,1,3,8,86,6,922,True,False
541,377,1,2026-05-03,1,4,9,95,8,924,True,True
542,378,1,2026-05-20,1,4,11,120,7,926,True,True
543,378,1,2026-06-11,1,4,11,120,7,927,True,False
544,378,1,2026-05-22,1,4,11,120,7,928,True,False
545,379,1,2025-03-23,1,20,57,663,39,929,True,False
546,379,2,2025-04-08,1,20,57,663,39,930,True,False
547,379,1,2025-03-25,1,20,57,663,39,932,True,False
548,380,2,2025-10-08,1,8,20,223,16,933,True,False
549,381,1,2024-12-27,1,4,10,105,7,934,True,False
550,383,2,2025-03-18,1,6,17,183,11,939,True,False
551,384,1,2025-10-29,1,21,61,707,41,940,True,True
552,384,1,2025-11-04,1,21,61,707,41,941,True,False
553,384,1,2025-10-23,1,21,61,707,41,943,True,False
554,385,1,2024-11-15,1,4,11,115,7,944,True,False
555,385,2,2024-11-12,1,4,11,115,7,945,True,False
556,386,1,2026-06-21,1,19,52,599,37,946,True,False
557,387,2,2026-05-11,1,4,9,94,7,948,True,False
558,387,1,2026-05-04,1,4,9,94,7,949,True,False
559,388,1,2024-11-19,1,19,55,645,37,951,True,False
560,388,1,2024-11-20,1,19,55,645,37,953,True,False
561,389,1,2025-04-12,1,1,2,16,1,954,True,False
562,391,1,2024-10-09,1,4,11,117,7,959,True,True
563,391,1,2024-10-21,1,4,11,117,7,960,True,False
564,393,1,2026-01-23,1,1,2,21,1,962,True,False
565,393,2,2026-01-09,1,1,2,21,1,963,True,False
566,394,1,2026-03-17,1,4,9,101,8,965,True,False
567,395,1,2025-11-06,1,1,1,13,2,967,True,False
568,395,1,2025-11-04,1,1,1,13,2,968,True,False
569,396,1,2025-07-18,1,4,10,110,7,969,True,False
570,396,1,2025-07-28,1,4,10,110,7,971,True,False
571,397,1,2026-03-25,1,4,10,102,8,972,True,False
572,397,1,2026-03-19,1,4,10,102,8,974,True,False
573,398,2,2026-04-26,1,4,10,108,8,975,True,False
574,398,1,2026-04-22,1,4,10,108,8,976,True,False
575,398,1,2026-04-15,1,4,10,108,8,978,True,False
576,399,1,2025-01-21,1,4,11,113,7,979,True,False
577,400,2,2026-04-29,1,20,58,679,40,980,True,False
578,402,1,2025-04-08,1,3,5,57,5,985,True,False
579,402,1,2025-05-06,1,3,5,57,5,987,True,False
580,402,1,2025-04-20,1,3,5,57,5,988,True,False
581,403,2,2026-03-19,1,1,1,9,1,990,True,False
582,404,1,2026-02-09,1,4,9,97,8,993,True,False
583,404,1,2026-01-18,1,4,9,97,8,994,True,False
584,405,1,2026-02-23,1,6,17,184,12,997,True,False
585,405,1,2026-02-24,1,6,17,184,12,998,True,False
586,406,1,2025-08-27,1,25,76,884,49,999,True,False
587,406,1,2025-08-23,1,25,76,884,49,1000,True,False
588,407,1,2026-02-02,1,4,9,95,7,1002,True,False
589,410,1,2025-03-23,1,16,42,481,32,1009,True,False
590,414,2,2024-11-07,1,4,10,105,8,1014,True,False
591,414,1,2024-11-03,1,4,10,105,8,1015,True,False
592,414,1,2024-11-17,1,4,10,105,8,1016,True,True
593,416,1,2024-07-29,1,19,56,656,37,1019,True,False
594,416,1,2024-08-10,1,19,56,656,37,1020,True,False
595,417,1,2025-10-18,1,4,9,97,8,1022,True,False
596,417,1,2025-09-28,1,4,9,97,8,1023,True,False
597,418,1,2026-05-26,1,1,2,24,1,1024,True,False
598,418,1,2026-05-30,1,1,2,24,1,1025,True,False
599,419,2,2025-04-01,1,30,92,1072,59,1028,True,False
600,419,1,2025-04-09,1,30,92,1072,59,1029,True,False
601,419,1,2025-04-03,1,30,92,1072,59,1030,True,False
602,420,1,2026-08-04,1,10,28,315,19,1032,True,False
603,421,1,2025-03-10,1,17,45,518,33,1034,True,False
604,421,1,2025-03-12,1,17,45,518,33,1035,True,False
605,422,2,2026-06-17,1,4,9,93,8,1037,True,False
606,423,1,2024-11-29,1,22,63,733,44,1040,True,False
607,425,1,2024-10-03,1,16,42,489,32,1044,True,False
608,425,2,2024-09-27,1,16,42,489,32,1045,True,False
609,425,1,2024-09-23,1,16,42,489,32,1046,True,False
610,427,2,2025-12-25,1,4,9,99,8,1050,True,False
611,427,1,2026-01-01,1,4,9,99,8,1051,True,False
612,428,1,2024-10-03,1,11,29,321,22,1054,True,False
613,428,2,2024-09-09,1,11,29,321,22,1055,True,False
614,428,1,2024-09-13,1,11,29,321,22,1056,True,False
615,429,1,2025-01-05,1,1,2,26,2,1057,True,False
616,431,2,2024-08-29,1,13,34,379,26,1060,True,False
617,433,1,2026-06-28,1,7,18,205,14,1063,True,True
618,433,1,2026-06-17,1,7,18,205,14,1064,True,False
619,434,2,2024-10-06,1,3,7,80,5,1067,True,False
620,435,1,2025-10-27,1,4,11,116,7,1070,True,False
621,435,1,2025-11-07,1,4,11,116,7,1072,True,False
622,435,1,2025-10-27,1,4,11,116,7,1073,True,True
623,436,1,2025-07-05,1,26,80,934,51,1075,True,False
624,436,1,2025-06-17,1,26,80,934,51,1076,True,False
625,437,2,2026-01-09,1,8,21,232,16,1078,True,False
626,437,1,2025-12-30,1,8,21,232,16,1079,True,False
627,438,2,2025-09-04,1,3,8,85,5,1080,True,False
628,438,1,2025-08-15,1,3,8,85,5,1081,True,False
629,438,1,2025-09-02,1,3,8,85,5,1082,True,False
630,439,1,2024-08-20,1,20,59,688,39,1084,True,True
631,439,1,2024-08-26,1,20,59,688,39,1085,True,False
632,440,1,2024-07-26,1,3,6,64,5,1087,True,False
633,440,1,2024-07-31,1,3,6,64,5,1088,True,False
634,440,1,2024-08-15,1,3,6,64,5,1089,True,False
635,441,1,2024-09-05,1,4,11,112,7,1092,True,False
636,441,1,2024-08-26,1,4,11,112,7,1093,True,False
637,442,1,2025-12-24,1,4,10,103,8,1094,True,False
638,442,1,2025-12-11,1,4,10,103,8,1095,True,False
639,444,1,2025-08-05,1,19,56,657,38,1099,True,False
640,444,1,2025-08-26,1,19,56,657,38,1100,True,False
641,447,1,2025-04-06,1,5,14,147,9,1105,True,False
642,447,1,2025-04-07,1,5,14,147,9,1106,True,False
643,449,1,2025-08-18,1,19,54,633,37,1108,True,False
644,449,1,2025-09-01,1,19,54,633,37,1109,True,False
645,449,1,2025-09-04,1,19,54,633,37,1110,True,False
646,449,1,2025-08-21,1,19,54,633,37,1111,True,False
647,450,2,2024-10-08,1,4,9,93,7,1114,True,False
648,451,1,2026-06-26,1,10,27,296,20,1117,True,False
649,452,1,2025-01-09,1,29,90,1044,57,1120,True,False
650,453,1,2026-07-01,1,1,2,16,1,1122,True,False
651,454,1,2025-10-14,1,25,75,877,49,1124,True,False
652,456,1,2024-10-17,1,11,30,341,22,1126,True,True
653,457,1,2024-11-05,1,4,10,108,8,1128,True,False
654,458,1,2026-06-21,1,5,14,155,9,1129,True,False
655,459,1,2025-03-26,1,1,1,7,1,1132,True,False
656,460,1,2024-11-24,1,4,9,100,7,1134,True,False
657,460,1,2024-11-23,1,4,9,100,7,1135,True,False
658,461,1,2024-11-14,1,4,11,113,7,1136,True,False
659,461,1,2024-10-22,1,4,11,113,7,1137,True,False
660,462,1,2025-04-26,1,5,14,151,9,1138,True,False
661,462,1,2025-04-30,1,5,14,151,9,1141,True,False
662,463,1,2024-10-05,1,17,44,513,33,1142,True,False
663,466,1,2024-12-08,1,4,10,109,8,1147,True,False
664,466,1,2024-12-12,1,4,10,109,8,1148,True,False
665,467,1,2026-08-05,1,20,60,699,39,1150,True,False
666,469,1,2025-10-26,1,17,44,510,33,1152,True,False
667,470,1,2026-07-02,1,22,65,754,44,1153,True,False
668,470,1,2026-06-22,1,22,65,754,44,1154,True,False
669,470,1,2026-06-22,1,22,65,754,44,1155,True,False
670,471,1,2024-08-01,1,4,10,109,7,1156,True,False
671,472,1,2026-03-03,1,4,9,98,8,1158,True,False
672,472,1,2026-03-28,1,4,9,98,8,1159,True,False
673,472,1,2026-03-16,1,4,9,98,8,1160,True,False
674,473,2,2024-08-20,1,4,11,119,8,1163,True,False
675,473,2,2024-08-24,1,4,11,119,8,1164,True,True
676,474,2,2024-09-11,1,1,2,22,1,1166,True,False
677,475,1,2026-05-22,1,4,10,109,8,1167,True,False
678,475,1,2026-05-27,1,4,10,109,8,1168,True,False
679,475,2,2026-05-25,1,4,10,109,8,1169,True,False
680,476,1,2024-10-05,1,28,86,996,56,1170,True,False
681,477,2,2025-10-23,1,28,87,1016,55,1171,True,False
682,479,1,2024-10-16,1,5,13,138,10,1175,True,False
683,480,1,2026-03-12,1,4,11,120,8,1177,True,False
684,480,1,2026-03-02,1,4,11,120,8,1178,True,False
685,482,1,2024-10-26,1,3,6,69,5,1183,True,False
686,483,1,2025-06-06,1,21,62,721,42,1187,True,False
687,484,1,2026-06-08,1,4,10,102,8,1189,True,False
688,484,1,2026-06-19,1,4,10,102,8,1190,True,False
689,485,1,2024-12-31,1,15,39,447,30,1192,True,True
690,486,1,2026-04-20,1,4,10,104,8,1194,True,False
691,487,1,2024-08-19,1,22,64,743,43,1195,True,False
692,488,1,2024-12-08,1,1,1,7,1,1197,True,False
693,489,1,2025-09-30,1,4,9,99,7,1198,True,False
694,489,1,2025-09-28,1,4,9,99,7,1199,True,False
695,491,1,2025-09-27,1,6,16,177,11,1203,True,False
696,492,1,2026-07-20,1,1,1,5,2,1204,True,False
697,492,1,2026-07-08,1,1,1,5,2,1205,True,False
698,493,1,2026-05-10,1,9,23,259,18,1206,True,False
699,494,1,2025-10-20,1,12,32,365,24,1210,True,False
700,494,1,2025-11-17,1,12,32,365,24,1211,True,False
701,495,1,2025-06-26,1,29,90,1042,57,1213,True,False
702,495,1,2025-06-11,1,29,90,1042,57,1216,True,False
703,497,1,2024-09-03,1,23,69,800,46,1218,True,False
704,498,1,2026-05-09,1,30,91,1055,60,1219,True,False
705,498,1,2026-05-16,1,30,91,1055,60,1222,True,False
706,499,2,2025-03-19,1,27,82,953,53,1225,True,False
707,500,1,2025-01-08,1,16,41,472,32,1226,True,False
708,500,1,2025-01-03,1,16,41,472,32,1227,True,False
709,501,1,2026-01-12,1,9,26,295,17,1230,True,False
710,501,1,2026-01-21,1,9,26,295,17,1231,True,False
711,501,1,2026-01-29,1,9,26,295,17,1232,True,False
712,502,2,2026-04-13,1,4,11,112,8,1233,True,False
713,502,2,2026-05-02,1,4,11,112,8,1234,True,False
714,504,2,2025-10-15,1,20,59,686,40,1237,True,False
715,504,1,2025-10-14,1,20,59,686,40,1238,True,False
716,505,1,2025-03-26,1,30,92,1073,60,1242,True,False
717,506,1,2024-08-11,1,1,1,8,2,1243,True,False
718,506,1,2024-08-23,1,1,1,8,2,1245,True,False
719,507,1,2025-02-12,1,25,78,912,49,1246,True,False
720,507,1,2025-02-23,1,25,78,912,49,1247,True,False
721,508,1,2024-09-18,1,13,33,376,25,1248,True,False
722,508,1,2024-09-18,1,13,33,376,25,1249,True,False
723,509,2,2026-03-20,1,4,10,106,8,1250,True,False
724,509,1,2026-03-27,1,4,10,106,8,1253,True,False
725,510,1,2025-02-28,1,15,39,448,29,1254,True,False
726,510,1,2025-03-14,1,15,39,448,29,1257,True,False
727,511,1,2026-04-25,1,4,10,104,7,1258,True,False
728,511,2,2026-04-22,1,4,10,104,7,1259,True,False
729,511,1,2026-04-20,1,4,10,104,7,1260,True,False
730,513,1,2024-08-18,1,1,1,10,2,1262,True,False
731,513,1,2024-08-14,1,1,1,10,2,1264,True,False
732,514,1,2025-05-23,1,23,66,770,45,1267,True,False
733,516,1,2024-09-02,1,4,9,94,7,1269,True,False
734,518,1,2024-11-18,1,30,92,1070,59,1274,True,False
735,518,2,2024-11-05,1,30,92,1070,59,1275,True,False
736,518,1,2024-11-13,1,30,92,1070,59,1276,True,False
737,519,1,2026-04-20,1,28,86,1001,56,1278,True,False
738,521,1,2025-07-11,1,30,91,1057,60,1280,True,False
739,521,1,2025-06-30,1,30,91,1057,60,1282,True,True
740,523,1,2024-08-27,1,4,11,116,8,1285,True,False
741,524,1,2025-01-27,1,29,89,1032,57,1286,True,False
742,524,1,2025-01-19,1,29,89,1032,57,1288,True,False
743,524,1,2025-02-07,1,29,89,1032,57,1289,True,False
744,525,1,2026-07-06,1,21,61,710,41,1292,True,False
745,526,1,2025-04-30,1,17,46,532,34,1293,True,False
746,526,1,2025-04-23,1,17,46,532,34,1296,True,False
747,527,2,2026-04-29,1,10,28,308,19,1297,True,False
748,528,1,2026-05-27,1,22,64,749,43,1300,True,False
749,528,1,2026-06-07,1,22,64,749,43,1301,True,False
750,528,1,2026-05-28,1,22,64,749,43,1302,True,False
751,529,1,2026-03-17,1,4,9,98,7,1304,True,False
752,531,1,2026-06-13,1,10,28,313,20,1306,True,False
753,531,1,2026-07-02,1,10,28,313,20,1307,True,False
754,531,1,2026-06-07,1,10,28,313,20,1308,True,False
755,533,2,2025-02-05,1,22,64,740,44,1311,True,False
756,534,1,2026-04-12,1,4,10,109,7,1314,True,True
757,535,1,2026-06-30,1,4,11,115,7,1315,True,False
758,536,1,2024-10-02,1,4,10,108,7,1317,True,False
759,537,1,2025-06-18,1,19,56,649,38,1321,True,False
760,538,1,2025-07-16,1,3,6,67,5,1322,True,False
761,539,1,2024-12-13,1,10,28,313,20,1324,True,False
762,540,1,2025-04-08,1,19,55,646,37,1326,True,False
763,541,1,2025-09-15,1,26,79,925,51,1327,True,False
764,542,1,2025-04-16,1,5,14,150,10,1330,True,False
765,542,1,2025-04-25,1,5,14,150,10,1331,True,False
766,543,1,2025-05-01,1,2,3,29,4,1332,True,False
767,544,1,2025-11-13,1,25,78,912,50,1333,True,False
768,545,1,2026-01-28,1,3,5,58,5,1334,True,False
769,546,1,2025-03-13,1,8,21,237,15,1337,True,False
770,547,2,2024-08-20,1,4,9,95,8,1338,True,False
771,548,1,2025-01-05,1,1,2,19,2,1339,True,False
772,548,2,2025-01-17,1,1,2,19,2,1340,True,False
773,549,2,2026-05-22,1,1,1,6,1,1341,True,False
774,549,2,2026-05-23,1,1,1,6,1,1343,True,False
775,551,2,2025-01-12,1,1,1,5,2,1348,True,False
776,553,2,2025-03-30,1,26,80,942,51,1352,True,False
777,555,1,2024-08-07,1,4,10,110,7,1355,True,False
778,557,2,2026-06-26,1,3,6,72,5,1359,True,False
779,557,1,2026-07-05,1,3,6,72,5,1360,True,False
780,559,1,2025-03-07,1,18,51,587,35,1365,True,False
781,559,1,2025-03-15,1,18,51,587,35,1366,True,False
782,560,1,2025-06-17,1,29,89,1028,58,1368,True,False
783,560,2,2025-05-28,1,29,89,1028,58,1369,True,False
784,560,1,2025-06-27,1,29,89,1028,58,1370,True,False
785,561,2,2025-03-30,1,19,53,613,37,1373,True,False
786,562,1,2026-05-28,1,4,11,119,8,1374,True,False
787,562,1,2026-05-25,1,4,11,119,8,1375,True,False
788,562,2,2026-05-19,1,4,11,119,8,1376,True,False
789,563,1,2025-07-23,1,4,9,95,8,1378,True,False
790,563,1,2025-08-02,1,4,9,95,8,1379,True,False
791,564,1,2026-06-26,1,4,10,104,8,1380,True,False
792,565,1,2026-04-25,1,27,82,953,54,1381,True,False
793,566,1,2025-08-13,1,13,34,379,26,1382,True,False
794,566,1,2025-08-02,1,13,34,379,26,1384,True,False
795,566,1,2025-08-18,1,13,34,379,26,1385,True,False
796,569,1,2025-03-19,1,1,1,8,2,1388,True,False
797,569,1,2025-03-27,1,1,1,8,2,1389,True,False
798,569,1,2025-03-01,1,1,1,8,2,1390,True,False
799,570,1,2025-07-08,1,4,11,114,7,1391,True,False
800,570,1,2025-07-05,1,4,11,114,7,1392,True,False
801,571,1,2025-03-25,1,4,9,94,8,1393,True,False
802,571,1,2025-04-01,1,4,9,94,8,1394,True,False
803,572,1,2025-03-14,1,17,46,528,34,1395,True,False
804,573,1,2025-10-30,1,5,14,145,9,1398,True,True
805,573,1,2025-11-18,1,5,14,145,9,1399,True,False
806,574,2,2024-10-21,1,3,8,85,5,1400,True,False
807,574,1,2024-10-08,1,3,8,85,5,1401,True,False
808,576,1,2026-04-25,1,4,10,110,7,1406,True,False
809,577,1,2026-03-19,1,4,10,109,7,1407,True,False
810,577,1,2026-03-11,1,4,10,109,7,1410,True,False
811,578,1,2025-05-09,1,2,4,43,3,1411,True,False
812,579,1,2026-01-15,1,17,45,522,33,1414,True,False
813,580,1,2025-10-23,1,24,73,849,48,1416,True,False
814,581,1,2026-02-15,1,23,68,789,45,1417,True,False
815,581,1,2026-02-12,1,23,68,789,45,1418,True,False
816,582,1,2025-11-17,1,11,29,319,21,1419,True,False
817,582,1,2025-11-20,1,11,29,319,21,1420,True,False
818,585,1,2024-08-11,1,4,9,93,8,1425,True,False
819,587,1,2026-06-04,1,6,17,185,12,1427,True,False
820,588,1,2025-09-17,1,4,9,99,8,1429,True,True
821,588,1,2025-09-15,1,4,9,99,8,1430,True,False
822,588,1,2025-09-09,1,4,9,99,8,1432,True,False
823,589,1,2025-07-24,1,14,38,432,28,1435,True,False
824,590,1,2024-08-29,1,25,75,870,50,1438,True,False
825,591,2,2024-11-25,1,18,49,568,35,1441,True,False
826,591,1,2024-11-21,1,18,49,568,35,1442,True,False
827,592,2,2025-03-12,1,10,27,300,19,1444,True,False
828,592,2,2025-03-13,1,10,27,300,19,1445,True,False
829,593,1,2026-04-21,1,4,9,95,7,1446,True,False
830,593,1,2026-04-19,1,4,9,95,7,1449,True,False
831,594,1,2026-07-29,1,9,26,293,18,1452,True,False
832,595,1,2024-09-13,1,4,9,93,8,1455,True,False
833,597,1,2025-09-26,1,21,62,719,42,1458,True,False
834,598,1,2024-11-13,1,4,10,110,7,1462,True,False
835,599,1,2026-07-15,1,4,10,108,8,1463,True,False
836,599,2,2026-07-30,1,4,10,108,8,1464,True,False
837,600,1,2026-03-02,1,4,9,94,7,1466,True,False
838,600,1,2026-03-14,1,4,9,94,7,1467,True,False
839,601,1,2024-09-08,1,29,90,1038,58,1469,True,False
840,601,2,2024-09-16,1,29,90,1038,58,1471,True,False
841,602,2,2026-07-18,1,4,10,107,7,1472,True,False
842,603,1,2025-12-24,1,4,9,93,7,1475,True,False
843,603,2,2026-01-06,1,4,9,93,7,1477,True,False
844,604,1,2025-08-15,1,1,2,18,1,1479,True,False
845,604,1,2025-08-18,1,1,2,18,1,1481,True,False
846,605,1,2025-12-15,1,4,11,119,8,1482,True,False
847,605,2,2025-12-03,1,4,11,119,8,1483,True,False
848,605,2,2025-11-30,1,4,11,119,8,1485,True,False
849,606,1,2025-07-31,1,3,6,67,5,1486,True,False
850,607,1,2025-02-23,1,10,28,309,20,1489,True,False
851,608,1,2025-09-19,1,3,7,82,5,1490,True,False
852,610,1,2026-02-05,1,4,11,117,7,1495,True,False
853,611,2,2024-12-25,1,13,35,389,25,1496,True,False
854,612,1,2026-04-26,1,16,41,474,31,1497,True,False
855,612,1,2026-04-27,1,16,41,474,31,1499,True,False
856,613,1,2024-09-01,1,3,5,57,5,1500,True,False
857,613,1,2024-09-18,1,3,5,57,5,1502,True,False
858,614,1,2026-07-09,1,4,10,105,7,1503,True,False
859,614,2,2026-07-06,1,4,10,105,7,1505,True,False
860,615,1,2026-07-11,1,3,6,72,6,1506,True,False
861,615,1,2026-07-06,1,3,6,72,6,1507,True,False
862,615,1,2026-06-27,1,3,6,72,6,1508,True,False
863,615,1,2026-06-30,1,3,6,72,6,1509,True,False
864,616,1,2026-06-26,1,3,6,70,6,1510,True,False
865,616,1,2026-07-18,1,3,6,70,6,1511,True,False
866,616,1,2026-07-16,1,3,6,70,6,1512,True,False
867,617,1,2025-01-29,1,18,49,563,36,1513,True,False
868,619,1,2025-04-04,1,4,10,106,7,1515,True,False
869,620,1,2026-06-30,1,4,9,96,7,1518,True,False
870,620,2,2026-06-25,1,4,9,96,7,1519,True,False
871,621,1,2024-12-27,1,27,82,959,54,1521,True,False
872,621,1,2024-12-22,1,27,82,959,54,1522,True,False
873,622,1,2026-01-30,1,1,1,13,2,1524,True,False
874,623,1,2024-12-22,1,20,60,702,39,1525,True,False
875,623,1,2024-12-19,1,20,60,702,39,1526,True,False
876,623,1,2024-11-30,1,20,60,702,39,1527,True,False
877,624,2,2025-12-15,1,30,91,1049,60,1529,True,False
878,624,1,2025-12-15,1,30,91,1049,60,1530,True,False
879,626,1,2025-10-16,1,15,39,452,30,1532,True,False
880,626,2,2025-10-03,1,15,39,452,30,1534,True,False
881,627,1,2024-10-29,1,4,10,111,7,1536,True,False
882,628,1,2025-05-31,1,4,10,109,8,1537,True,False
883,628,1,2025-05-26,1,4,10,109,8,1538,True,False
884,628,1,2025-06-06,1,4,10,109,8,1539,True,False
885,629,1,2025-12-08,1,28,88,1025,56,1542,True,False
886,629,1,2025-12-10,1,28,88,1025,56,1544,True,False
887,630,2,2025-05-15,1,11,30,333,21,1545,True,False
888,630,1,2025-05-22,1,11,30,333,21,1546,True,False
889,631,1,2025-10-20,1,3,6,71,6,1547,True,False
890,631,2,2025-10-17,1,3,6,71,6,1548,True,False
891,632,2,2026-04-15,1,4,9,97,8,1549,True,False
892,632,1,2026-04-24,1,4,9,97,8,1552,True,False
893,633,1,2026-04-09,1,4,11,112,8,1553,True,False
894,633,1,2026-04-03,1,4,11,112,8,1554,True,False
895,633,2,2026-04-16,1,4,11,112,8,1555,True,False
896,634,1,2025-07-04,1,23,70,822,45,1556,True,False
897,636,1,2025-05-11,1,10,27,296,20,1561,True,False
898,637,1,2025-01-21,1,26,80,930,52,1565,True,False
899,638,1,2026-01-09,1,26,79,921,52,1569,True,False
900,639,1,2026-04-16,1,4,10,109,8,1570,True,False
901,639,1,2026-04-13,1,4,10,109,8,1573,True,False
902,640,2,2025-11-27,1,10,28,318,19,1574,True,False
903,640,1,2025-12-16,1,10,28,318,19,1575,True,False
904,641,2,2025-08-19,1,21,61,716,42,1576,True,False
905,641,2,2025-08-27,1,21,61,716,42,1577,True,False
906,641,1,2025-08-20,1,21,61,716,42,1578,True,False
907,642,1,2026-07-12,1,4,11,114,7,1580,True,False
908,642,1,2026-07-20,1,4,11,114,7,1581,True,False
909,642,1,2026-07-01,1,4,11,114,7,1582,True,False
